0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453,0.221453
