0.24811764516065829,1
0.25604158978450459,2
0.13632514115417424,3
0.084283952486484362,4
0.050041355433345154,5
0.031505684288888794,6
0.021778385679555628,7
0.015501364844592877,8
0.012157701381626463,9
0.0086355111877103284,10
0.0068579055276610902,11
0.0052544516744336498,12
0.0042456177480890613,13
0.0034571801793853024,14
0.0027744590757408948,15
0.0021706577777839344,16
0.0017766743634985642,17
0.001392325535365794,18
0.0011971598821789284,19
0.0010154516463326086,20
0.00085350406559232198,21
0.00077349416592725805,22
0.00068672027058305188,23
0.00059028174809784583,24
0.00054087712357332913,25
0.0004795544745676317,26
0.00042652932180051802,27
0.00039264161288516265,28
0.00034666090210419,29
0.00031884941969447536,30
0.00029811592500987962,31
0.00027336053618427531,32
0.0002457440441829263,33
0.00023144915620497932,34
0.00021349099352214836,35
0.00019992166656439107,36
0.00018983924933705938,37
0.00017344556647690918,38
0.00016407858787179794,39
0.00015446039620572123,40
0.00014477910235198243,41
0.00013624304877138212,42
0.00013033306455111901,43
0.0001185603448705346,44
0.0001102685516099321,45
0.00010377789394578599,46
9.6899935603850004e-05,47
9.0539472749738833e-05,48
8.5839755194544516e-05,49
8.1258300980595021e-05,50
7.5665026487463157e-05,51
7.234054703029426e-05,52
6.7390248115555015e-05,53
6.2954012716881768e-05,54
6.0200029838757699e-05,55
5.6497517441898687e-05,56
5.345197083904889e-05,57
5.0265007674359406e-05,58
4.8034069261815489e-05,59
4.4755045114050897e-05,60
4.1819144561342511e-05,61
3.9913299351800952e-05,62
3.7681325655376642e-05,63
3.5565051225689512e-05,64
3.4452167403504377e-05,65
3.309137498362618e-05,66
3.1541978069354255e-05,67
2.9879278571677651e-05,68
2.9082579760869284e-05,69
